asset_path,inferred_entity,reason,confidence,next_action
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /ROOFTOP/edgerooftop-homepage-sipinthescene-638515e802064.jpeg","edgerooftop-homepage-sipinthescene-638515e802064","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /ROOFTOP/rooftop cheers group.png","rooftop-cheers-group","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/00 qr survey .png","00-qr-survey","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/00 venue qr code.png","00-venue-qr-code","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/545dbabe-2fed-4abe-b420-467feb965805.png","545dbabe-2fed-4abe-b420-467feb965805","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/Ask residents what they think. copy.png","ask-residents-what-they-think-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/Ask residents what they think..png","ask-residents-what-they-think","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/Fine Eywear Survey.png","fine-eywear-survey","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/QR in lobby Lobb.png","qr-in-lobby-lobb","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/Qr scan baby boomer.png","qr-scan-baby-boomer","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/Scan QR Lobby.png","scan-qr-lobby","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/better timing.png","better-timing","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/elevator QR.png","elevator-qr","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/elevator qr code 2.png","elevator-qr-code-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/perks-offers.jpg","perks-offers","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/perks-offers.jpg         → coffee counter QR : offer redemption.png","perks-offers-jpg-coffee-counter-qr-offer-redemption","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/qr code redeem.png","qr-code-redeem","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/qr code redemption .png","qr-code-redemption","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/scan at POS.png","scan-at-pos","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/scan perk .png","scan-perk","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/scn qr code hotel .png","scn-qr-code-hotel","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/• Scanning downtown perks in a café copy.png","scanning-downtown-perks-in-a-cafe-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SCAN QR/• Scanning downtown perks in a café.png","scanning-downtown-perks-in-a-cafe","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/color-image.png","color-image","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/downtown-austin-walk-history-with-food-and-drink-options-d5021-53526P6-1 copy.jpg","downtown-austin-walk-history-with-food-and-drink-options-d5021-53526p6-1-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/downtown-austin-walk-history-with-food-and-drink-options-d5021-53526P6-1.jpg","downtown-austin-walk-history-with-food-and-drink-options-d5021-53526p6-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/jazzablanca 1.png","jazzablanca-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/jazzablanca.png","jazzablanca","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/meet up mondya.png","meet-up-mondya","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/rawImage.jpg","rawimage","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/redeem perk .png","redeem-perk","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/stay put.jpg","stay-put","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STAY PUT/stayput copy.png","stayput-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STORY OPENER/1.png","1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STORY OPENER/12.mp4","12","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STORY OPENER/2.png","2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STORY OPENER/3.png","3","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STORY OPENER/4.png","4","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STORY OPENER/6.png","6","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STORY OPENER/7.png","7","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /STORY OPENER/8.png","8","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/Ask residents what they think. copy.png","ask-residents-what-they-think-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/Ask residents what they think..png","ask-residents-what-they-think","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/Cozy cafe survey experience.png","cozy-cafe-survey-experience","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/Cozy cafe vibes with modern interface.png","cozy-cafe-vibes-with-modern-interface","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/Survey 3.png","survey-3","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/Survey series - May 2024 overview.png","survey-series-may-2024-overview","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/survey 1.png","survey-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/survey copy 2.png","survey-copy-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/survey copy.png","survey-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/survey series.png","survey-series","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY/survey.png","survey","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /SURVEY COMMUNITY QUESTION/Feature Pricing (Pinterest Pin) (700 x 900 px).mp4","feature-pricing-pinterest-pin-700-x-900-px","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /Standard Proof Whiskey Co..webp","standard-proof-whiskey-co","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TEACOVES/Chilis_Tecovas_Booth_Boots_2.jpg","chilis-tecovas-booth-boots-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TOPO CHICO/31tw6IrHhQS9baRQFmr48o0-yinZqraJtqI973LtxE3ZIBxLWF9vJgw2oWDFlUsRT0l4aSY-lcUuyykKFMQ4bT0hptW2DH7cW7WMVSSend9s0Jt-e3U8tO-bZO7j08bEDvsEdbf5dgWn04n83k7DxX2kwCou6pmD2AkYWxR0zKyHFAaRxkU0pSQ3MecifzGj.jpeg","31tw6irhhqs9barqfmr48o0-yinzqrajtqi973ltxe3zibxlwf9vjgw2owdflusrt0l4asy-lcuuyykkfmq4bt0hptw2dh7cw7wmvssend9s0jt-e3u8to-bzo7j08bedvsedbf5dgwn04n83k7dxx2kwcou6pmd2akywxr0zkyhfaarxku0psq3mecifzgj","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TOPO CHICO/3W6EqNoPaXGylKivS0Vsw9LHoQrDrW0_UfH_hnxjY4o8msQmhrXq6H6wOnApglD1dhX5T7QqOfybSN5QFx7sMhb1Byxl8ECXcLMcGe_vH8-8dtJRUuKKoMbbbKFQThx4jf_EMw4qjzIXVSeYZkhkD5RWxzUzxs5a3W_duXYIaGjIfhCQNUCCz3_I6BRBoPtU.jpeg","3w6eqnopaxgylkivs0vsw9lhoqrdrw0-ufh-hnxjy4o8msqmhrxq6h6wonapgld1dhx5t7qqofybsn5qfx7smhb1byxl8ecxclmcge-vh8-8dtjruukkombbbkfqthx4jf-emw4qjzixvseyzkhkd5rwxzuzxs5a3w-duxyiagjifhcqnuccz3-i6brboptu","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TOPO CHICO/KX9x3oGjw6xY_u2zURIfppUbzPwfSXn7kN8dxHn47X37iam4XXFKqqOJWzpUJDOVwRnkTfFcxg4rEJDsf5tzHVELQBAQN4ij3wx2ErodksFcDaBGKG0bXazhzJuqNwgpzRzgyagVHX5iXpLax5aUBQHpFmd8ONki5QcgQNstf_RnJkh9rMW0Z3S6V-DnocuT.jpeg","kx9x3ogjw6xy-u2zurifppubzpwfsxn7kn8dxhn47x37iam4xxfkqqojwzpujdovwrnktffcxg4rejdsf5tzhvelqbaqn4ij3wx2erodksfcdabgkg0bxazhzjuqnwgpzrzgyagvhx5ixplax5aubqhpfmd8onki5qcgqnstf-rnjkh9rmw0z3s6v-dnocut","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TOPO CHICO/QQy0R7y0D6reyvxjtO4Bz0cdcHuLgAmkHIwGAgmZSW66otks8dM8TUD5adIiQD3uYp0A7d6_Bi1A6MzzsJGL23tYSN207sRP8FR68N8CKNi5neqrVfzauBbHFsGulopDHdKhJ-KsUl3viTXWsTncYZVu6qayfVjVzYoEdkj67yvaNR3KVp7a8Qavd6xUypKt.jpeg","qqy0r7y0d6reyvxjto4bz0cdchulgamkhiwgagmzsw66otks8dm8tud5adiiqd3uyp0a7d6-bi1a6mzzsjgl23tysn207srp8fr68n8ckni5neqrvfzaubbhfsgulopdhdkhj-ksul3vitxwstncyzvu6qayfvjvzyoedkj67yvanr3kvp7a8qavd6xuypkt","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TOPO CHICO/b1g2sfUyEIlTZ9VEepoCGMqVCLXHb0D-kzHHHFUwYqO_q2dw0vkhg5cFGV7ogZYYcoKjYrSIf3UPg1CFBvs9oenhBSpjg-PcikVcaoO-kcZ3YyPdpTt5PSc6cs24NuetCoYLC1FmPT9Pj0o099AbIU7lTkr_h4fDMlotA0ZA-GaBzWODjOtsGnjWkhciQqIR.jpeg","b1g2sfuyeiltz9veepocgmqvclxhb0d-kzhhhfuwyqo-q2dw0vkhg5cfgv7ogzyycokjyrsif3upg1cfbvs9oenhbspjg-pcikvcaoo-kcz3yypdptt5psc6cs24nuetcoylc1fmpt9pj0o099abiu7ltkr-h4fdmlota0za-gabzwodjotsgnjwkhciqqir","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TOPO CHICO/kJpijN1kCBPVJEjSL54jD5bnkceWKjCxJHoIygqo87DjBwdw_k4q8YBKhQc_QPoVcQ-u8gnbjM02_gnakipBqQEZJUVcdYP40tc92usk570PopBrfdxoUtHegMH4r_lbjnYtapuKCPt2o_iGYegyRk2uJuNZbGQq3vA_sGrMPX5UGwUO732vMhaPU_xPRndp.jpeg","kjpijn1kcbpvjejsl54jd5bnkcewkjcxjhoiygqo87djbwdw-k4q8ybkhqc-qpovcq-u8gnbjm02-gnakipbqqezjuvcdyp40tc92usk570popbrfdxouthegmh4r-lbjnytapukcpt2o-igyegyrk2ujunzbgqq3va-sgrmpx5ugwuo732vmhapu-xprndp","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TOPO CHICO/pY2OKGdMlKsBrbk_PXgTqTr8MWqVyOENfCgwhPk8gIDqcRa77Rty1G1ckUw71k40VsjMCCxK5qYCthVrOTlYMcPoBhqlY_QZQhDG4duxU2_wIFIDHmisbVQMOn8nqWk3YLdDCan7L3xZF2qpVdaw-Optii2gViGtyC1_mZLEsJseVXMJC8k2sLhMvN_z0_pN.jpeg","py2okgdmlksbrbk-pxgtqtr8mwqvyoenfcgwhpk8gidqcra77rty1g1ckuw71k40vsjmccxk5qycthvrotlymcpobhqly-qzqhdg4duxu2-wifidhmisbvqmon8nqwk3ylddcan7l3xzf2qpvdaw-optii2gvigtyc1-mzlesjsevxmjc8k2slhmvn-z0-pn","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/03 waterloo park.jpeg","03-waterloo-park","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/04 waterlook trail.jpeg","04-waterlook-trail","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/waterlook bikes on trail .png","waterlook-bikes-on-trail","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/waterlook brifge.png","waterlook-brifge","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/waterlook greenway .png","waterlook-greenway","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/waterlook trail .png","waterlook-trail","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/waterlook trail 1.png","waterlook-trail-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/waterlook trail 2.png","waterlook-trail-2","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/waterlook trail la mar bdige.png","waterlook-trail-la-mar-bdige","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /TRAIL/waterlook trail.png","waterlook-trail","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/1. expolore nearby .png","1-expolore-nearby","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/1. give people a reason top engage.png","1-give-people-a-reason-top-engage","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/1. the shore.png","1-the-shore","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/1. workout class.png","1-workout-class","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/1d997e5d-901c-4ff4-bd99-a0f08e1f9bbb.png","1d997e5d-901c-4ff4-bd99-a0f08e1f9bbb","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/2. coffee congress.png","2-coffee-congress","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/2. daydreamer coffee.png","2-daydreamer-coffee","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/2. morinng coffee.png","2-morinng-coffee","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/2. morning coffee.png","2-morning-coffee","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/2. resident meet up .png","2-resident-meet-up","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/3. residents .png","3-residents","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/3. rooftop event.png","3-rooftop-event","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/3. workout class.png","3-workout-class","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/4. scan perk .png","4-scan-perk","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/4. waterline .png","4-waterline","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/5. checked in .png","5-checked-in","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/6. residnet event.png","6-residnet-event","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /USER JOURNEY FLOW/resident flow.png","resident-flow","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/ACL .png","acl","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/Amaya.jpeg","amaya","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/Geraldine's.jpeg","geraldine-s","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/Geraldine's.jpg","geraldine-s","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/Hopdoddy-Line copy.jpg","hopdoddy-line-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/Hopdoddy-Line.jpg","hopdoddy-line","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/IMG_0196.jpeg","img-0196","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/IMG_0200.jpeg","img-0200","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/Lustre-Pearl-Rainey-11.jpg","lustre-pearl-rainey-11","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/bangers.jpg","bangers","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/comedy mothership copy.png","comedy-mothership-copy","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/comedy mothership.png","comedy-mothership","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/lustreout_960__1_.jpg","lustreout-960-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/parlor roomp-88-rainey.jpg","parlor-roomp-88-rainey","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VENUES/pool table stay put .jpeg","pool-table-stay-put","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VESPA ON RAINEY/2301_indRainey_model-DSC09323.jpg","2301-indrainey-model-dsc09323","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VESPA ON RAINEY/3705-mid-DSC09596.jpg","3705-mid-dsc09596","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /VESPA ON RAINEY/About-Tower-Drone.jpg","about-tower-drone","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
